tissue	ensembl	gene_symbol	clust
VAF	ENSG00000163435	ELF3	14
VAF	ENSG00000274898	AC001226.7	14
VAF	ENSG00000152463	OLAH	14
VAF	ENSG00000275996	SNORD27	14
VAF	ENSG00000148057	IDNK	14
VAF	ENSG00000105664	COMP	14
VAF	ENSG00000255122	RP11-303G3.6	14
VAF	ENSG00000241217	RN7SL809P	14
VAF	ENSG00000234043	RP11-56M3.1	14
VAF	ENSG00000226310	RP3-323P24.3	14
VAF	ENSG00000272620	AFAP1-AS1	14
VAF	ENSG00000272555	RP11-459I19.1	14
VAF	ENSG00000228444	RP11-173B14.4	14
VAF	ENSG00000275874	LINC00162	14
VAF	ENSG00000183873	SCN5A	14
VAF	ENSG00000279254	RP11-536C12.1	14
VAF	ENSG00000280120	RP11-546D6.3	14
VAF	ENSG00000251615	RP11-774O3.3	14
VAF	ENSG00000266236	NARF-IT1	14
VAF	ENSG00000240859	AC093627.10	14
VAF	ENSG00000229390	MICD	14
VAF	ENSG00000229994	RPL5P4	14
VAF	ENSG00000244165	P2RY11	14
VAF	ENSG00000144410	CPO	14
VAF	ENSG00000105889	STEAP1B	14
VAF	ENSG00000227811	FAM212B-AS1	14
VAF	ENSG00000272668	RP11-190A12.8	14
VAF	ENSG00000235499	AC073046.25	14
VAF	ENSG00000272034	SNORD14A	14
VAF	ENSG00000184368	MAP7D2	14
VAF	ENSG00000261335	RP11-318A15.2	14
VAF	ENSG00000172061	LRRC15	14
VAF	ENSG00000262370	RP11-473M20.9	14
VAF	ENSG00000263316	RP11-530N7.3	14
VAF	ENSG00000159712	ANKRD18CP	14
VAF	ENSG00000236184	TCEA1P4	14
VAF	ENSG00000265287	RP11-192H23.6	14
VAF	ENSG00000238829	RNU7-45P	14
VAF	ENSG00000179869	ABCA13	14
VAF	ENSG00000088305	DNMT3B	14
VAF	ENSG00000146001	PCDHB18P	14
VAF	ENSG00000259660	DNM1P47	14
VAF	ENSG00000253307	RP11-10J21.4	14
VAF	ENSG00000224063	AC007319.1	14
VAF	ENSG00000228382	ITPKB-IT1	14
VAF	ENSG00000255342	RP11-762B21.5	14
VAF	ENSG00000278983	RP11-426J5.3	14
VAF	ENSG00000270012	LL0XNC01-7P3.1	14
VAF	ENSG00000214783	POLR2J4	14
VAF	ENSG00000267422	CTD-2554C21.1	14
VAF	ENSG00000255408	PCDHA3	14
VAF	ENSG00000277476	RP11-147L13.13	14
VAF	ENSG00000120149	MSX2	14
VAF	ENSG00000143127	ITGA10	14
VAF	ENSG00000256377	RP11-1060J15.4	14
VAF	ENSG00000238164	RP3-395M20.8	14
VAF	ENSG00000162722	TRIM58	14
VAF	ENSG00000242960	FTH1P23	14
VAF	ENSG00000197265	GTF2E2	14
VAF	ENSG00000244694	PTCHD4	14
VAF	ENSG00000273729	RP11-7F17.8	14
VAF	ENSG00000232725	U52111.14	14
VAF	ENSG00000207405	SNORA64	14
VAF	ENSG00000164576	SAP30L	14
VAF	ENSG00000231252	RP11-436K8.1	14
VAF	ENSG00000258317	RP11-603J24.5	14
VAF	ENSG00000125409	TEKT3	14
VAF	ENSG00000185008	ROBO2	14
VAF	ENSG00000149646	CNBD2	14
VAF	ENSG00000175426	PCSK1	14
VAF	ENSG00000085999	RAD54L	14
VAF	ENSG00000215452	ZNF663P	14
VAF	ENSG00000244300	GATA2-AS1	14
VAF	ENSG00000226383	AC093375.1	14
VAF	ENSG00000258999	RP11-114N19.3	14
VAF	ENSG00000260729	RP11-106M3.2	14
VAF	ENSG00000135604	STX11	14
VAF	ENSG00000232807	RP11-536K7.3	14
VAF	ENSG00000276007	RP11-358L22.3	14
VAF	ENSG00000263142	LRRC37A17P	14
VAF	ENSG00000204176	SYT15	14
VAF	ENSG00000167105	TMEM92	14
VAF	ENSG00000220804	AC093642.5	14
VAF	ENSG00000281392	LINC00506	14
VAF	ENSG00000252361	RNU6-118P	14
VAF	ENSG00000229656	RP11-462L8.1	14
VAF	ENSG00000180044	C3orf80	14
VAF	ENSG00000263335	AF001548.5	14
VAF	ENSG00000279281	RP11-226M10.3	14
VAF	ENSG00000204740	MALRD1	14
VAF	ENSG00000167780	SOAT2	14
VAF	ENSG00000164318	EGFLAM	14
VAF	ENSG00000144401	METTL21A	14
VAF	ENSG00000108468	CBX1	14
VAF	ENSG00000133710	SPINK5	14
VAF	ENSG00000259921	AC022819.3	14
VAF	ENSG00000196890	HIST3H2BB	14
VAF	ENSG00000235016	SEMA3F-AS1	14
VAF	ENSG00000233098	CCDC144NL-AS1	14
VAF	ENSG00000207980	MIR23A	14
VAF	ENSG00000157601	MX1	14
VAF	ENSG00000262209	PCDHGB3	14
VAF	ENSG00000149634	SPATA25	14
VAF	ENSG00000280375	RP13-204A15.5	14
VAF	ENSG00000278058	RP11-70D24.2	14
VAF	ENSG00000170364	SETMAR	14
VAF	ENSG00000253552	HOXA-AS2	14
VAF	ENSG00000171357	LURAP1	14
VAF	ENSG00000249751	ECSCR	14
VAF	ENSG00000178631	ACTG1P1	14
VAF	ENSG00000265222	RP11-466A19.8	14
VAF	ENSG00000277170	RP11-295D4.4	14
VAF	ENSG00000243155	RP11-46A10.5	14
VAF	ENSG00000241370	RPP21	14
VAF	ENSG00000235092	ID2-AS1	14
VAF	ENSG00000274265	CH17-189H20.1	14
VAF	ENSG00000172250	SERHL	14
VAF	ENSG00000261220	RP11-629O1.2	14
VAF	ENSG00000163032	VSNL1	14
VAF	ENSG00000243696	RP5-966M1.6	14
VAF	ENSG00000248121	SMURF2P1	14
VAF	ENSG00000063127	SLC6A16	14
VAF	ENSG00000242110	AMACR	14
VAF	ENSG00000164308	ERAP2	14
VAF	ENSG00000154710	RABGEF1	14
VAF	ENSG00000271151	RP11-394I13.2	14
VAF	ENSG00000276931	RP11-161M6.6	14
VAF	ENSG00000188730	VWC2	14
VAF	ENSG00000151062	CACNA2D4	14
VAF	ENSG00000146521	LINC01558	14
VAF	ENSG00000277370	SNORD49A	14
VAF	ENSG00000118514	ALDH8A1	14
VAF	ENSG00000271554	RP4-665N4.8	14
VAF	ENSG00000262580	RP11-334C17.5	14
VAF	ENSG00000133107	TRPC4	14
VAF	ENSG00000271551	RP11-230C9.2	14
VAF	ENSG00000223305	RN7SKP30	14
VAF	ENSG00000279841	RP11-274A11.4	14
VAF	ENSG00000257599	OVCH1-AS1	14
VAF	ENSG00000270562	RP11-154H23.3	14
VAF	ENSG00000128944	KNSTRN	14
VAF	ENSG00000119408	NEK6	14
VAF	ENSG00000196208	GREB1	14
VAF	ENSG00000178235	SLITRK1	14
VAF	ENSG00000275142	RP5-999L4.2	14
VAF	ENSG00000236830	CBR3-AS1	14
VAF	ENSG00000235674	LDHAP2	14
VAF	ENSG00000161180	CCDC116	14
VAF	ENSG00000198563	DDX39B	14
VAF	ENSG00000223653	RP11-131L23.1	14
VAF	ENSG00000115239	ASB3	14
VAF	ENSG00000127366	TAS2R5	14
VAF	ENSG00000261251	RP3-388M5.9	14
VAF	ENSG00000214455	RCN1P2	14
VAF	ENSG00000225889	AC074289.1	14
VAF	ENSG00000279591	AC002044.1	14
VAF	ENSG00000136999	NOV	14
VAF	ENSG00000233597	RP11-343B5.1	14
VAF	ENSG00000280605	AP001107.1	14
VAF	ENSG00000274943	RP11-351C21.2	14
VAF	ENSG00000264772	RP11-186B7.4	14
VAF	ENSG00000225193	RPS12P26	14
VAF	ENSG00000280987	MATR3	14
VAF	ENSG00000197977	ELOVL2	14
VAF	ENSG00000273733	CTC-510F12.7	14
VAF	ENSG00000228544	CCDC183-AS1	14
VAF	ENSG00000258365	RP11-1105G2.3	14
VAF	ENSG00000243978	RGAG1	14
VAF	ENSG00000167723	TRPV3	14
VAF	ENSG00000271417	SNHG24	14
VAF	ENSG00000213071	LPAL2	14
VAF	ENSG00000279039	CTC-260E6.3	14
VAF	ENSG00000134901	KDELC1	14
VAF	ENSG00000266173	STRADA	14
VAF	ENSG00000261971	MMP25-AS1	14
VAF	ENSG00000263272	CTC-524C5.2	14
VAF	ENSG00000176659	C20orf197	14
VAF	ENSG00000198870	STKLD1	14
VAF	ENSG00000105996	HOXA2	14
VAF	ENSG00000274225	KB-68A7.1	14
VAF	ENSG00000142396	ERVK3-1	14
VAF	ENSG00000273437	RP11-434H6.7	14
VAF	ENSG00000174028	FAM3C2	14
VAF	ENSG00000101104	PABPC1L	14
VAF	ENSG00000207175	RNU1-67P	14
VAF	ENSG00000255389	C6orf3	14
VAF	ENSG00000273723	RP11-93H24.3	14
VAF	ENSG00000276386	CNTNAP3P2	14
VAF	ENSG00000254409	RP11-613D13.4	14
VAF	ENSG00000233820	RP11-535M15.2	14
VAF	ENSG00000164627	KIF6	14
VAF	ENSG00000271335	RP11-324I22.4	14
VAF	ENSG00000273674	CTD-2378E12.1	14
VAF	ENSG00000255513	AC005363.9	14
VAF	ENSG00000281881	SPRY4-IT1	14
VAF	ENSG00000278811	LINC00624	14
VAF	ENSG00000259321	RP11-468E2.5	14
VAF	ENSG00000133169	BEX1	14
VAF	ENSG00000268460	DKFZp434J0226	14
VAF	ENSG00000188981	MSANTD1	14
VAF	ENSG00000205763	RP9P	14
VAF	ENSG00000166578	IQCD	14
VAF	ENSG00000248610	HSPA8P4	14
VAF	ENSG00000188779	SKOR1	14
VAF	ENSG00000232499	RP11-512F24.1	14
VAF	ENSG00000137558	PI15	14
VAF	ENSG00000258998	RP11-398E10.1	14
VAF	ENSG00000228696	ARL17B	14
VAF	ENSG00000133742	CA1	14
VAF	ENSG00000267321	RP11-1094M14.11	14
VAF	ENSG00000261123	RP11-304L19.3	14
VAF	ENSG00000275888	RP13-516M14.10	14
VAF	ENSG00000275160	RP11-187C18.3	14
VAF	ENSG00000215388	ACTG1P3	14
VAF	ENSG00000260563	RP13-516M14.1	14
VAF	ENSG00000169862	CTNND2	14
VAF	ENSG00000231826	AC016735.2	14
VAF	ENSG00000212493	SNORD19	14
VAF	ENSG00000204149	AGAP6	14
VAF	ENSG00000276649	RP5-858L17.1	14
VAF	ENSG00000116783	TNNI3K	14
VAF	ENSG00000233912	AC026202.3	14
VAF	ENSG00000259585	RBM17P4	14
VAF	ENSG00000272746	RP11-53B2.6	14
VAF	ENSG00000258813	RP11-109N23.4	14
VAF	ENSG00000261114	RP11-325K4.2	14
VAF	ENSG00000227376	FTH1P16	14
VAF	ENSG00000188739	RBM34	14
VAF	ENSG00000271826	PLS3-AS1	14
VAF	ENSG00000270060	RP11-390K5.6	14
VAF	ENSG00000228412	RP4-625H18.2	14
VAF	ENSG00000269352	PTOV1-AS2	14
VAF	ENSG00000089225	TBX5	14
VAF	ENSG00000185650	ZFP36L1	14
VAF	ENSG00000253123	RP11-527N22.1	14
VAF	ENSG00000272279	RP11-157J24.2	14
VAF	ENSG00000225871	RP11-495P10.10	14
VAF	ENSG00000225408	RP11-207C16.4	14
VAF	ENSG00000231952	DPY19L1P2	14
VAF	ENSG00000207864	MIR27B	14
VAF	ENSG00000208035	MIR143	14
VAF	ENSG00000263072	ZNF213-AS1	14
VAF	ENSG00000182050	MGAT4C	14
VAF	ENSG00000273002	RP11-336K24.12	14
VAF	ENSG00000204856	FAM216A	14
VAF	ENSG00000120160	EQTN	14
VAF	ENSG00000240602	AADACP1	14
VAF	ENSG00000180867	PDIA3P1	14
VAF	ENSG00000255836	RP11-157G21.2	14
VAF	ENSG00000162913	C1orf145	14
VAF	ENSG00000218631	RP3-395C13.1	14
VAF	ENSG00000213999	MEF2B	14
VAF	ENSG00000245322	RP11-15B17.1	14
VAF	ENSG00000253930	RP11-1149O23.2	14
VAF	ENSG00000226659	RP11-137H2.4	14
VAF	ENSG00000205572	SERF1B	14
VAF	ENSG00000269976	RP11-130L8.2	14
VAF	ENSG00000227908	FLJ31104	14
VAF	ENSG00000197272	IL27	14
VAF	ENSG00000213658	LAT	14
VAF	ENSG00000263683	RP4-777O23.1	14
VAF	ENSG00000205790	DPP9-AS1	14
VAF	ENSG00000261408	TEN1-CDK3	14
VAF	ENSG00000277218	RP11-500G10.5	14
VAF	ENSG00000238363	SNORA13	14
VAF	ENSG00000277511	CTD-2095E4.5	14
VAF	ENSG00000265100	RP11-147L13.2	14
VAF	ENSG00000064787	BCAS1	14
VAF	ENSG00000162510	MATN1	14
VAF	ENSG00000161643	SIGLEC16	14
VAF	ENSG00000254231	CTD-2284J15.1	14
VAF	ENSG00000159625	DRC7	14
VAF	ENSG00000202503	SNORD34	14
VAF	ENSG00000272343	RP11-140I16.3	14
VAF	ENSG00000213373	LINC00671	14
VAF	ENSG00000274501	RP4-583P15.16	14
VAF	ENSG00000188199	NUTM2B	14
VAF	ENSG00000170209	ANKK1	14
VAF	ENSG00000214846	RP11-115L11.1	14
VAF	ENSG00000102145	GATA1	14
VAF	ENSG00000242550	SERPINB10	14
VAF	ENSG00000257052	RP11-881M11.2	14
VAF	ENSG00000258101	RP11-977B10.2	14
VAF	ENSG00000122012	SV2C	14
VAF	ENSG00000260808	CTD-2007L18.5	14
VAF	ENSG00000279357	RP11-475D10.4	14
VAF	ENSG00000157343	ARMC12	14
VAF	ENSG00000205837	LINC00487	14
VAF	ENSG00000240219	RP11-430C7.5	14
VAF	ENSG00000227630	LINC01132	14
VAF	ENSG00000201403	SNORD14B	14
VAF	ENSG00000249129	SUDS3P1	14
VAF	ENSG00000268189	AC005785.2	14
VAF	ENSG00000261884	CTC-479C5.12	14
VAF	ENSG00000272839	RP11-452C13.1	14
VAF	ENSG00000267834	RP11-167N5.5	14
VAF	ENSG00000246363	RP11-13A1.1	14
VAF	ENSG00000242611	AC093627.8	14
VAF	ENSG00000132681	ATP1A4	14
VAF	ENSG00000271754	RP3-337H4.9	14
VAF	ENSG00000237436	RP11-312B8.1	14
VAF	ENSG00000213236	YWHAZP2	14
VAF	ENSG00000260070	RP11-182J23.1	14
VAF	ENSG00000268903	RP11-34P13.15	14
VAF	ENSG00000267767	CTC-523E23.4	14
VAF	ENSG00000272183	RP11-523H20.3	14
VAF	ENSG00000269981	RP11-34P13.16	14
VAF	ENSG00000230537	RP11-305L7.1	14
VAF	ENSG00000255142	AP006621.6	14
VAF	ENSG00000235958	UBOX5-AS1	14
VAF	ENSG00000243224	RP5-1157M23.2	14
VAF	ENSG00000213362	FTH1P12	14
VAF	ENSG00000268970	CTD-3099C6.11	14
VAF	ENSG00000236263	RP11-263K19.6	14
VAF	ENSG00000268555	RP11-678G14.3	14
VAF	ENSG00000267096	CTD-2537I9.13	14
VAF	ENSG00000208036	MIR106B	14
VAF	ENSG00000267980	AC007292.6	14
VAF	ENSG00000177294	FBXO39	14
VAF	ENSG00000254254	RP11-17A4.2	14
VAF	ENSG00000264553	MIR4257	14
VAF	ENSG00000260425	LA16c-316G12.2	14
VAF	ENSG00000229932	YWHAZP3	14
VAF	ENSG00000240322	RN7SL481P	14
VAF	ENSG00000280417	RP11-5O17.1	14
VAF	ENSG00000254413	CHKB-CPT1B	14
VAF	ENSG00000270149	RP11-544M22.13	14
VAF	ENSG00000161958	FGF11	14
VAF	ENSG00000273474	RP11-295P9.12	14
VAF	ENSG00000259146	RP1-261D10.2	14
VAF	ENSG00000225972	MTND1P23	14
VAF	ENSG00000214402	LCNL1	14
VAF	ENSG00000260136	CTD-2270L9.4	14
VAF	ENSG00000154485	MMP21	14
VAF	ENSG00000228251	AC012442.6	14
VAF	ENSG00000278869	CITF22-49E9.3	14
VAF	ENSG00000269194	AC006942.4	14
VAF	ENSG00000242797	GLYCTK-AS1	14
VAF	ENSG00000270195	RP11-572O17.1	14
VAF	ENSG00000276250	CTD-2349P21.12	14
VAF	ENSG00000282458	WASH5P	14
VAF	ENSG00000151006	PRSS53	14
VAF	ENSG00000276381	Z98750.1	14
VAF	ENSG00000232850	PTGES2-AS1	14
VAF	ENSG00000277406	CH17-385C13.2	14
VAF	ENSG00000271631	RP11-408O19.5	14
VAF	ENSG00000064489	BORCS8-MEF2B	14
VAF	ENSG00000204531	POU5F1	14
VAF	ENSG00000234353	AP000347.4	14
VAF	ENSG00000187010	RHD	14
VAF	ENSG00000174871	CNIH2	14
VAF	ENSG00000227076	RP11-4C20.4	14
VAF	ENSG00000275857	AC009133.21	14
VAF	ENSG00000256427	RP11-118B22.4	14
VAF	ENSG00000209482	SNORD83A	14
VAF	ENSG00000272986	RP11-46J23.1	14
VAF	ENSG00000271032	CTD-2527I21.14	14
VAF	ENSG00000226321	CROCC2	14
VAF	ENSG00000260899	RP11-2C24.4	14
VAF	ENSG00000251994	RNU2-27P	14
VAF	ENSG00000232871	SEC1P	14
VAF	ENSG00000269397	CTB-92J24.2	14
VAF	ENSG00000272764	RP11-318E3.9	14
VAF	ENSG00000265451	RP11-204L24.2	14
VAF	ENSG00000275409	RP11-131L12.4	14
VAF	ENSG00000256234	RP11-283G6.4	14
VAF	ENSG00000221957	KIR2DS4	14
VAF	ENSG00000225936	RP11-501J20.5	14
VAF	ENSG00000240898	RP11-48B14.1	14
VAF	ENSG00000251287	ALG1L2	14
VAF	ENSG00000267898	CTD-2639E6.9	14
VAF	ENSG00000245261	RP3-330M21.5	14
VAF	ENSG00000186648	LRRC16B	14
VAF	ENSG00000270720	RP11-84C13.2	14
VAF	ENSG00000213542	RP11-467H10.1	14
VAF	ENSG00000250673	RP11-6L6.2	14
VAF	ENSG00000228314	CYP4F29P	14
VAF	ENSG00000204620	RP11-1148L6.9	14
VAF	ENSG00000223969	AC002456.2	14
VAF	ENSG00000280107	AL022393.9	14
VAF	ENSG00000233392	AC104809.4	14
VAF	ENSG00000260179	RP5-902P8.12	14
VAF	ENSG00000119888	EPCAM	14
VAF	ENSG00000259015	RP11-109N23.6	14
VAF	ENSG00000274227	RP1-267L14.6	14
VAF	ENSG00000171747	LGALS4	14
VAF	ENSG00000262484	CCER2	14
VAF	ENSG00000267698	AC002116.7	14
VAF	ENSG00000225931	RP3-395M20.7	14
VAF	ENSG00000255328	RP11-326C3.12	14
VAF	ENSG00000281162	LINC01127	14
VAF	ENSG00000196433	ASMT	14
VAF	ENSG00000260423	RP13-735L24.1	14
VAF	ENSG00000179253	RP11-429E11.3	14
VAF	ENSG00000168970	JMJD7-PLA2G4B	14
VAF	ENSG00000265992	ESRG	14
VAF	ENSG00000181652	ATG9B	14
VAF	ENSG00000164082	GRM2	14
VAF	ENSG00000275549	C9orf173-AS1	14
VAF	ENSG00000259781	RP11-673C5.1	14
VAF	ENSG00000253520	RP11-798K23.5	14
VAF	ENSG00000254419	RP11-261P9.4	14
VAF	ENSG00000279611	CTD-2619J13.5	14
VAF	ENSG00000226756	AC007365.3	14
VAF	ENSG00000238243	OR2W3	14
VAF	ENSG00000273837	LLNLR-470E3.1	14
VAF	ENSG00000273210	AP001437.1	14
VAF	ENSG00000253392	AC006277.2	14
VAF	ENSG00000273724	RP11-347C12.12	14
VAF	ENSG00000267046	E2F3P1	14
VAF	ENSG00000232070	TMEM253	14
VAF	ENSG00000123201	GUCY1B2	14
VAF	ENSG00000207554	MIR647	14
VAF	ENSG00000274029	RP11-340F14.6	14
VAF	ENSG00000157315	TMED6	14
VAF	ENSG00000213689	TREX1	14
VAF	ENSG00000280852	CTD-2319I12.10	14
VAF	ENSG00000175874	CREG2	14
VAF	ENSG00000233250	RP3-339A18.6	14
VAF	ENSG00000257283	RP11-1060G2.1	14
VAF	ENSG00000100312	ACR	14
VAF	ENSG00000202461	Y_RNA	14
VAF	ENSG00000265943	RP11-739L10.1	14
VAF	ENSG00000225521	AC005237.4	14
VAF	ENSG00000258643	BCL2L2-PABPN1	14
VAF	ENSG00000200253	RNU6-529P	14
VAF	ENSG00000235085	AC091153.4	14
VAF	ENSG00000274897	PANO1	14
VAF	ENSG00000204022	LIPJ	14
VAF	ENSG00000248896	CTD-2135J3.3	14
VAF	ENSG00000254966	RP11-1081L13.4	14
VAF	ENSG00000250218	ALDH1L1-AS1	14
VAF	ENSG00000251008	ORAOV1P1	14
VAF	ENSG00000228204	RP4-724E13.2	14
VAF	ENSG00000268297	CLEC4GP1	14
VAF	ENSG00000232131	NCOA7-AS1	14
VAF	ENSG00000175206	NPPA	14
VAF	ENSG00000215246	RP11-43F13.3	14
VAF	ENSG00000275088	RP11-442O1.3	14
VAF	ENSG00000249346	LINC01016	14
VAF	ENSG00000262434	RP11-676J12.8	14
VAF	ENSG00000164089	ETNPPL	14
VAF	ENSG00000253764	RP11-439C15.4	14
VAF	ENSG00000270587	RP11-51F16.9	14
VAF	ENSG00000198010	DLGAP2	14
VAF	ENSG00000168631	DPCR1	14
VAF	ENSG00000265366	GLUD1P7	14
VAF	ENSG00000262061	RP11-1260E13.4	14
VAF	ENSG00000134240	HMGCS2	14
VAF	ENSG00000236754	AC004019.13	14
VAF	ENSG00000257512	RP11-486A14.1	14
VAF	ENSG00000166897	ELFN2	14
VAF	ENSG00000253326	RP11-261C10.7	14
VAF	ENSG00000277288	C10orf142	14
VAF	ENSG00000199053	MIR324	14
VAF	ENSG00000267666	AC004156.3	14
VAF	ENSG00000263311	RP11-498D10.8	14
VAF	ENSG00000258524	NT5CP1	14
VAF	ENSG00000141314	RHBDL3	14
VAF	ENSG00000260773	RP11-352G18.2	14
VAF	ENSG00000140832	MARVELD3	14
VAF	ENSG00000267130	CTD-2540B15.9	14
VAF	ENSG00000104537	ANXA13	14
VAF	ENSG00000259709	CTD-2184D3.7	14
VAF	ENSG00000232310	RP11-557H15.4	14
VAF	ENSG00000249267	LINC00939	14
VAF	ENSG00000253301	LINC01606	14
VAF	ENSG00000161860	SYCE2	14
VAF	ENSG00000267355	RPL9P29	14
VAF	ENSG00000228158	TLE1P1	14
VAF	ENSG00000135638	EMX1	14
VAF	ENSG00000273823	AC215219.2	14
VAF	ENSG00000279878	RP11-286N22.16	14
VAF	ENSG00000275152	CCL16	14
VAF	ENSG00000254964	RP11-831H9.3	14
VAF	ENSG00000183889	AC138969.4	14
VAF	ENSG00000257270	RP11-521B24.5	14
VAF	ENSG00000237015	CTA-984G1.5	14
VAF	ENSG00000263818	CTD-2206N4.4	14
VAF	ENSG00000148942	SLC5A12	14
VAF	ENSG00000254872	RP13-870H17.3	14
VAF	ENSG00000271992	RP11-42O15.3	14
VAF	ENSG00000277559	RP11-434E6.4	14
VAF	ENSG00000199906	RNU5B-2P	14
VAF	ENSG00000183166	CALN1	14
VAF	ENSG00000236081	ELFN1-AS1	14
VAF	ENSG00000262006	RP11-700H6.4	14
VAF	ENSG00000272823	RP11-295M18.6	14
VAF	ENSG00000259444	RP11-736N17.8	14
VAF	ENSG00000226580	RPL39P40	14
VAF	ENSG00000270760	AD001527.7	14
VAF	ENSG00000265806	MIR4292	14
VAF	ENSG00000273100	RP11-302L19.3	14
VAF	ENSG00000230565	ZNF32-AS2	14
VAF	ENSG00000228570	NUTM2E	14
VAF	ENSG00000160200	CBS	14
VAF	ENSG00000227158	AC073621.2	14
VAF	ENSG00000259887	RP11-923I11.5	14
VAF	ENSG00000225039	LINC01058	14
VAF	ENSG00000181072	CHRM2	14
VAF	ENSG00000275542	RP11-455O6.9	14
VAF	ENSG00000125046	SSUH2	14
VAF	ENSG00000249602	RP11-98D18.3	14
VAF	ENSG00000270580	PKD1P6	14
VAF	ENSG00000267939	CTD-2325M2.1	14
VAF	ENSG00000239389	PCDHA13	14
VAF	ENSG00000212327	RNU6-882P	14
VAF	ENSG00000245248	USP2-AS1	14
VAF	ENSG00000274276	CBSL	14
VAF	ENSG00000267282	CTB-129P6.4	14
VAF	ENSG00000277020	RP11-476H16.1	14
VAF	ENSG00000142449	FBN3	14
VAF	ENSG00000196274	Metazoa_SRP	14
VAF	ENSG00000279413	AC112497.1	14
VAF	ENSG00000228549	RP11-108M9.3	14
VAF	ENSG00000240494	RPS12P28	14
VAF	ENSG00000260367	RP11-264B17.4	14
VAF	ENSG00000253313	C1orf210	14
VAF	ENSG00000254102	RP11-21C4.1	14
VAF	ENSG00000118017	A4GNT	14
VAF	ENSG00000226622	AC092155.4	14
VAF	ENSG00000225872	LINC01529	14
VAF	ENSG00000112761	WISP3	14
VAF	ENSG00000255062	RP11-712L6.5	14
VAF	ENSG00000251448	RP11-71E19.2	14
VAF	ENSG00000088386	SLC15A1	14
VAF	ENSG00000234396	RP11-181G12.4	14
VAF	ENSG00000258789	RP11-507K2.3	14
VAF	ENSG00000262920	RP11-1260E13.1	14
VAF	ENSG00000229782	AC118754.4	14
VAF	ENSG00000238266	LINC00707	14
VAF	ENSG00000248290	TNXA	14
VAF	ENSG00000134760	DSG1	14
VAF	ENSG00000178809	TRIM73	14
VAF	ENSG00000274094	MIR6845	14
VAF	ENSG00000232600	TONSL-AS1	14
VAF	ENSG00000244675	AC108676.1	14
VAF	ENSG00000269482	Z69720.2	14
VAF	ENSG00000205578	POM121B	14
VAF	ENSG00000274528	CTD-2650P22.2	14
VAF	ENSG00000229944	EIF4EP2	14
VAF	ENSG00000261744	RP11-21B21.4	14
VAF	ENSG00000273366	CTA-989H11.1	14
VAF	ENSG00000215097	DUSP8P3	14
VAF	ENSG00000251775	ACA59	14
VAF	ENSG00000281359	AC104650.2	14
VAF	ENSG00000267874	CTD-2527I21.9	14
VAF	ENSG00000258744	RP11-80A15.1	14
VAF	ENSG00000183682	BMP8A	14
VAF	ENSG00000188338	SLC38A3	14
VAF	ENSG00000277050	RP11-102G14.1	14
VAF	ENSG00000178150	ZNF114	14
VAF	ENSG00000231407	RP11-576I22.2	14
VAF	ENSG00000243018	RP5-1070G24.2	14
VAF	ENSG00000261242	CTD-2302E22.4	14
VAF	ENSG00000247324	RP11-510M2.2	14
VAF	ENSG00000236077	RP11-232D9.2	14
VAF	ENSG00000237917	PARP4P1	14
VAF	ENSG00000248265	FLJ12825	14
VAF	ENSG00000274312	RP11-167B3.2	14
VAF	ENSG00000224577	LINC01117	14
VAF	ENSG00000237786	GFOD1-AS1	14
VAF	ENSG00000249494	CTB-161M19.4	14
VAF	ENSG00000250829	RP11-11N5.1	14
VAF	ENSG00000260597	AC012531.25	14
VAF	ENSG00000271970	RP3-337H4.10	14
VAF	ENSG00000255326	CTD-2530H12.4	14
VAF	ENSG00000257431	RP11-263K4.3	14
VAF	ENSG00000272744	RP11-367N14.3	14
VAF	ENSG00000254855	RP11-867G23.1	14
VAF	ENSG00000282840	GS1-590J6.3	14
VAF	ENSG00000253773	C8orf37-AS1	14
VAF	ENSG00000280186	RP11-483I13.6	14
VAF	ENSG00000276740	RP11-381O6.1	14
VAF	ENSG00000052850	ALX4	14
VAF	ENSG00000248159	HSPA8P11	14
VAF	ENSG00000237510	AC008268.2	14
VAF	ENSG00000267287	RP11-567M16.1	14
VAF	ENSG00000275445	CTD-2649C14.3	14
VAF	ENSG00000253414	RP11-150O12.6	14
VAF	ENSG00000206913	SNORA7	14
VAF	ENSG00000198354	DCAF12L2	14
VAF	ENSG00000149295	DRD2	14
VAF	ENSG00000263011	RP11-473M20.11	14
VAF	ENSG00000153294	ADGRF4	14
VAF	ENSG00000056487	PHF21B	14
VAF	ENSG00000276624	AL078621.1	14
VAF	ENSG00000171004	HS6ST2	14
VAF	ENSG00000124664	SPDEF	14
VAF	ENSG00000253302	STAU2-AS1	14
VAF	ENSG00000172000	ZNF556	14
VAF	ENSG00000205054	LINC01121	14
VAF	ENSG00000243795	RP11-572M11.3	14
VAF	ENSG00000139330	KERA	14
VAF	ENSG00000264201	MIR4701	14
VAF	ENSG00000232406	RP11-234K24.3	14
VAF	ENSG00000266821	RP11-6N17.2	14
VAF	ENSG00000269210	RP11-173C1.1	14
VAF	ENSG00000277892	MIR6746	14
VAF	ENSG00000239593	RP11-477J21.6	14
VAF	ENSG00000229671	LINC01150	14
VAF	ENSG00000214432	AC068831.10	14
VAF	ENSG00000160838	LRRC71	14
VAF	ENSG00000278224	PRICKLE4	14
VAF	ENSG00000272321	KB-1517D11.4	14
